schedule_date,season_year,week_number,HT_season_record_OU,HT_season_record_AS,HT_season_record_SU,team_home,home_score,away_score,team_away,AT_season_record_SU,AT_season_record_AS,AT_season_record_OU,team_favorite_id,favorite_spread,over_under_total,home_SU,away_SU,home_AS,away_AS,OU_result,stadium,stadium_neutral,weather_detail,temperature,wind_mph,humidity,fav_home_away,HT_season_wins_SU,HT_season_losses_SU,HT_season_ties_SU,HT_season_wins_AS,HT_season_losses_AS,HT_season_pushes_AS,AT_season_losses_AS,AT_season_pushes_AS,AT_season_wins_AS,AT_season_wins_SU,AT_season_losses_SU,AT_season_ties_SU,HT_season_overs,HT_season_unders,HT_season_pushes_OU,AT_season_overs,AT_season_unders,AT_season_pushes_OU
11/10/1991,1991,11,4-5-0,5-4-0,4-5-0,Cleveland Browns,30,32,Philadelphia Eagles,4-5-0,4-5-0,2-7-0,PHI,-2,33,Loss,Win,Push,Push,Over,Cleveland Municipal Stadium,FALSE,,31,10,76,Away,4,5,0,5,4,0,5,0,4,4,5,0,4,5,0,2,7,0
11/10/1991,1991,11,3-6-0,5-2-2,7-2-0,Denver Broncos,16,17,Los Angeles Raiders,5-4-0,4-5-0,4-4-1,DEN,-3,36,Loss,Win,Loss,Win,Under,Mile High Stadium,FALSE,,45,9,78,Home,7,2,0,5,2,2,5,0,4,5,4,0,3,6,0,4,4,1
11/10/1991,1991,11,2-6-1,4-5-0,2-7-0,Green Bay Packers,24,34,Buffalo Bills,8-1-0,4-5-0,5-4-0,BUF,-7,37,Loss,Win,Loss,Win,Over,Lambeau Field,FALSE,,32,8,56,Away,2,7,0,4,5,0,5,0,4,8,1,0,2,6,1,5,4,0
11/10/1991,1991,11,4-5-0,6-2-1,7-2-0,Houston Oilers,26,23,Dallas Cowboys,6-3-0,6-2-1,5-3-1,TEN,-10,43,Win,Loss,Loss,Win,Over,Houston Astrodome,FALSE,indoor,72,0,0,Home,7,2,0,6,2,1,2,1,6,6,3,0,4,5,0,5,3,1
11/10/1991,1991,11,4-5-0,3-6-0,3-6-0,Los Angeles Rams,20,27,Kansas City Chiefs,6-3-0,3-6-0,2-7-0,KC,-4,40,Loss,Win,Loss,Win,Over,Anaheim Stadium,FALSE,,62,8,74,Away,3,6,0,3,6,0,6,0,3,6,3,0,4,5,0,2,7,0
11/10/1991,1991,11,3-6-0,4-5-0,4-5-0,Miami Dolphins,30,20,New England Patriots,3-6-0,5-4-0,2-7-0,MIA,-6,35,Win,Loss,Win,Loss,Over,Sun Life Stadium,FALSE,,59,9,63,Home,4,5,0,4,5,0,4,0,5,3,6,0,3,6,0,2,7,0
11/10/1991,1991,11,3-6-0,7-2-0,8-1-0,New Orleans Saints,10,3,San Francisco 49ers,4-5-0,4-5-0,2-7-0,NO,-6,31,Win,Loss,Win,Loss,Under,Louisiana Superdome,FALSE,indoor,72,0,0,Home,8,1,0,7,2,0,5,0,4,4,5,0,3,6,0,2,7,0
11/10/1991,1991,11,2-6-1,5-3-1,5-4-0,New York Jets,27,28,Indianapolis Colts,0-9-0,2-7-0,2-7-0,NYJ,-14,32,Loss,Win,Loss,Win,Over,Giants Stadium,FALSE,,40,22,63,Home,5,4,0,5,3,1,7,0,2,0,9,0,2,6,1,2,7,0
11/10/1991,1991,11,1-9-0,4-6-0,4-6-0,Phoenix Cardinals,14,21,New York Giants,4-5-0,2-7-0,4-5-0,NYG,-6,34,Loss,Win,Loss,Win,Over,Sun Devil Stadium,FALSE,,74,9,39,Away,4,6,0,4,6,0,7,0,2,4,5,0,1,9,0,4,5,0
11/10/1991,1991,11,5-3-1,2-5-2,1-8-0,San Diego Chargers,17,14,Seattle Seahawks,5-4-0,7-1-1,2-7-0,SEA,-2,36,Win,Loss,Win,Loss,Under,Qualcomm Stadium,FALSE,,63,8,71,Away,1,8,0,2,5,2,1,1,7,5,4,0,5,3,1,2,7,0
11/10/1991,1991,11,2-7-0,4-5-0,1-8-0,Tampa Bay Buccaneers,30,21,Detroit Lions,6-3-0,6-3-0,3-5-1,DET,-3,36,Win,Loss,Win,Loss,Over,Houlihan's Stadium,FALSE,,51,8,73,Away,1,8,0,4,5,0,3,0,6,6,3,0,2,7,0,3,5,1
11/10/1991,1991,11,4-5-0,7-1-1,9-0-0,Washington Redskins,56,17,Atlanta Falcons,5-4-0,5-4-0,3-6-0,WAS,-12,35,Win,Loss,Win,Loss,Over,RFK Memorial Stadium,FALSE,,40,16,75,Home,9,0,0,7,1,1,4,0,5,5,4,0,4,5,0,3,6,0
11/11/1991,1991,11,4-6-0,5-5-0,5-5-0,Minnesota Vikings,17,34,Chicago Bears,7-2-0,5-4-0,4-5-0,MIN,-3,36,Loss,Win,Loss,Win,Over,Hubert H. Humphrey Metrodome,FALSE,indoor,72,0,0,Home,5,5,0,5,5,0,4,0,5,7,2,0,4,6,0,4,5,0
11/17/1991,1991,12,4-6-0,5-5-0,5-5-0,Atlanta Falcons,43,7,Tampa Bay Buccaneers,2-8-0,5-5-0,3-7-0,ATL,-6,38,Win,Loss,Win,Loss,Over,Atlanta-Fulton County Stadium,FALSE,,63,12,70,Home,5,5,0,5,5,0,5,0,5,2,8,0,4,6,0,3,7,0
11/17/1991,1991,12,4-5-1,6-4-0,6-4-0,Detroit Lions,21,10,Los Angeles Rams,3-7-0,3-7-0,5-5-0,DET,-4,46,Win,Loss,Win,Loss,Under,Pontiac Silverdome,FALSE,indoor,72,0,0,Home,6,4,0,6,4,0,7,0,3,3,7,0,4,5,1,5,5,0
11/17/1991,1991,12,3-6-1,4-6-0,2-8-0,Green Bay Packers,21,35,Minnesota Vikings,5-6-0,5-6-0,5-6-0,MIN,-2,36,Loss,Win,Loss,Win,Over,Lambeau Field,FALSE,,32,9,84,Away,2,8,0,4,6,0,6,0,5,5,6,0,3,6,1,5,6,0
11/17/1991,1991,12,5-5-0,6-3-1,8-2-0,Houston Oilers,28,24,Cleveland Browns,4-6-0,5-4-1,5-5-0,TEN,-13,45,Win,Loss,Loss,Win,Over,Houston Astrodome,FALSE,indoor,72,0,0,Home,8,2,0,6,3,1,4,1,5,4,6,0,5,5,0,5,5,0
11/17/1991,1991,12,3-7-0,3-7-0,1-9-0,Indianapolis Colts,17,31,Chicago Bears,8-2-0,6-4-0,5-5-0,CHI,-10,38,Loss,Win,Loss,Win,Over,RCA Dome,FALSE,indoor,72,0,0,Away,1,9,0,3,7,0,4,0,6,8,2,0,3,7,0,5,5,0
11/17/1991,1991,12,3-7-0,4-6-0,7-3-0,Kansas City Chiefs,20,24,Denver Broncos,7-3-0,5-3-2,3-7-0,KC,-6,36,Loss,Win,Loss,Win,Over,Arrowhead Stadium,FALSE,,51,17,86,Home,7,3,0,4,6,0,3,2,5,7,3,0,3,7,0,3,7,0
11/17/1991,1991,12,4-5-1,5-5-0,6-4-0,Los Angeles Raiders,31,7,Seattle Seahawks,5-5-0,7-2-1,2-8-0,LVR,-4,34,Win,Loss,Win,Loss,Over,Los Angeles Memorial Coliseum,FALSE,,57,8,75,Home,6,4,0,5,5,0,2,1,7,5,5,0,4,5,1,2,8,0
11/17/1991,1991,12,3-7-0,5-5-0,3-7-0,New England Patriots,21,28,New York Jets,5-5-0,5-4-1,3-6-1,NYJ,-3,35,Loss,Win,Loss,Win,Over,Foxboro Stadium,FALSE,,37,22,42,Away,3,7,0,5,5,0,4,1,5,5,5,0,3,7,0,3,6,1
11/17/1991,1991,12,5-5-0,3-7-0,5-5-0,New York Giants,22,9,Dallas Cowboys,6-4-0,7-2-1,6-3-1,NYG,-6,36,Win,Loss,Win,Loss,Under,Giants Stadium,FALSE,,41,20,42,Home,5,5,0,3,7,0,2,1,7,6,4,0,5,5,0,6,3,1
11/17/1991,1991,12,3-7-0,4-5-1,5-5-0,Philadelphia Eagles,17,10,Cincinnati Bengals,1-9-0,1-9-0,6-4-0,PHI,-10,38,Win,Loss,Loss,Win,Under,Veterans Stadium,FALSE,,43,12,42,Home,5,5,0,4,5,1,9,0,1,1,9,0,3,7,0,6,4,0
11/17/1991,1991,12,5-5-0,4-5-1,4-6-0,Pittsburgh Steelers,14,41,Washington Redskins,10-0-0,8-1-1,5-5-0,WAS,-7,40,Loss,Win,Loss,Win,Over,Three Rivers Stadium,FALSE,,39,8,60,Away,4,6,0,4,5,1,1,1,8,10,0,0,5,5,0,5,5,0
11/17/1991,1991,12,5-4-1,3-5-2,2-8-0,San Diego Chargers,24,21,New Orleans Saints,9-1-0,8-2-0,3-7-0,NO,-4,32,Win,Loss,Win,Loss,Over,Qualcomm Stadium,FALSE,,58,9,69,Away,2,8,0,3,5,2,2,0,8,9,1,0,5,4,1,3,7,0
11/17/1991,1991,12,2-8-0,4-6-0,4-6-0,San Francisco 49ers,14,10,Phoenix Cardinals,4-7-0,4-7-0,2-9-0,SF,-12,32,Win,Loss,Loss,Win,Under,Candlestick Park,FALSE,,59,18,60,Home,4,6,0,4,6,0,7,0,4,4,7,0,2,8,0,2,9,0
11/18/1991,1991,12,4-6-0,5-5-0,5-5-0,Miami Dolphins,27,41,Buffalo Bills,9-1-0,5-5-0,6-4-0,BUF,-4,46,Loss,Win,Loss,Win,Over,Sun Life Stadium,FALSE,,75,10,71,Away,5,5,0,5,5,0,5,0,5,9,1,0,4,6,0,6,4,0
11/24/1991,1991,13,6-5-0,7-4-0,9-2-0,Chicago Bears,13,16,Miami Dolphins,5-6-0,5-6-0,5-6-0,CHI,-8,36,Loss,Win,Loss,Win,Under,Soldier Field,FALSE,,25,17,82,Home,9,2,0,7,4,0,6,0,5,5,6,0,6,5,0,5,6,0
11/24/1991,1991,13,6-5-0,2-9-0,1-10-0,Cincinnati Bengals,14,38,Los Angeles Raiders,7-4-0,6-5-0,5-5-1,LVR,-6,36,Loss,Win,Loss,Win,Over,Cinergy Field,FALSE,,31,20,68,Away,1,10,0,2,9,0,5,0,6,7,4,0,6,5,0,5,5,1
11/24/1991,1991,13,6-5-0,6-4-1,4-7-0,Cleveland Browns,20,15,Kansas City Chiefs,7-4-0,4-7-0,4-7-0,KC,-4,36,Win,Loss,Win,Loss,Under,Cleveland Municipal Stadium,FALSE,,34,20,72,Away,4,7,0,6,4,1,7,0,4,7,4,0,6,5,0,4,7,0
11/24/1991,1991,13,4-6-1,4-7-0,2-9-0,Green Bay Packers,14,10,Indianapolis Colts,1-10-0,3-8-0,4-7-0,GB,-7,34,Win,Loss,Loss,Win,Under,Lambeau Field,FALSE,,28,18,80,Home,2,9,0,4,7,0,8,0,3,1,10,0,4,6,1,4,7,0
11/24/1991,1991,13,6-6-0,6-6-0,6-6-0,Minnesota Vikings,14,34,Detroit Lions,7-4-0,7-4-0,4-6-1,MIN,-6,42,Loss,Win,Loss,Win,Over,Hubert H. Humphrey Metrodome,FALSE,indoor,72,0,0,Home,6,6,0,6,6,0,4,0,7,7,4,0,6,6,0,4,6,1
11/24/1991,1991,13,4-7-0,5-6-0,3-8-0,New England Patriots,16,13,Buffalo Bills,10-1-0,6-5-0,7-4-0,BUF,-8,42,Win,Loss,Win,Loss,Under,Foxboro Stadium,FALSE,,47,9,94,Away,3,8,0,5,6,0,5,0,6,10,1,0,4,7,0,7,4,0
11/24/1991,1991,13,4-7-0,8-3-0,9-2-0,New Orleans Saints,20,23,Atlanta Falcons,6-5-0,6-5-0,5-6-0,NO,-6,35,Loss,Win,Loss,Win,Over,Louisiana Superdome,FALSE,indoor,72,0,0,Home,9,2,0,8,3,0,5,0,6,6,5,0,4,7,0,5,6,0
11/24/1991,1991,13,4-6-1,6-4-1,6-5-0,New York Jets,24,3,San Diego Chargers,3-8-0,4-5-2,6-4-1,NYJ,-4,38,Win,Loss,Win,Loss,Under,Giants Stadium,FALSE,,54,15,88,Home,6,5,0,6,4,1,5,2,4,3,8,0,4,6,1,6,4,1
11/24/1991,1991,13,2-10-0,5-7-0,4-8-0,Phoenix Cardinals,14,34,Philadelphia Eagles,6-5-0,4-6-1,3-8-0,PHI,-6,33,Loss,Win,Loss,Win,Over,Sun Devil Stadium,FALSE,,58,6,18,Away,4,8,0,5,7,0,6,1,4,6,5,0,2,10,0,3,8,0
11/24/1991,1991,13,6-5-0,4-6-1,4-7-0,Pittsburgh Steelers,26,14,Houston Oilers,9-2-0,6-4-1,6-5-0,TEN,-8,40,Win,Loss,Win,Loss,Push,Three Rivers Stadium,FALSE,,37,18,77,Away,4,7,0,4,6,1,4,1,6,9,2,0,6,5,0,6,5,0
11/24/1991,1991,13,3-8-0,7-3-1,5-6-0,Seattle Seahawks,13,10,Denver Broncos,8-3-0,6-3-2,4-7-0,SEA,-4,36,Win,Loss,Loss,Win,Under,Seattle Kingdome,FALSE,indoor,72,0,0,Home,5,6,0,7,3,1,3,2,6,8,3,0,3,8,0,4,7,0
11/24/1991,1991,13,4-7-0,5-6-0,2-9-0,Tampa Bay Buccaneers,14,21,New York Giants,6-5-0,4-7-0,5-6-0,NYG,-9,34,Loss,Win,Win,Loss,Over,Houlihan's Stadium,FALSE,,60,11,78,Away,2,9,0,5,6,0,7,0,4,6,5,0,4,7,0,5,6,0
11/24/1991,1991,13,6-5-0,9-1-1,11-0-0,Washington Redskins,21,24,Dallas Cowboys,6-5-0,7-3-1,6-4-1,WAS,-12,42,Loss,Win,Loss,Win,Over,RFK Memorial Stadium,FALSE,,52,12,71,Home,11,0,0,9,1,1,3,1,7,6,5,0,6,5,0,6,4,1
11/25/1991,1991,13,5-6-0,3-8-0,3-8-0,Los Angeles Rams,10,33,San Francisco 49ers,5-6-0,4-7-0,2-9-0,SF,-3,38,Loss,Win,Loss,Win,Over,Anaheim Stadium,FALSE,,62,6,38,Away,3,8,0,3,8,0,7,0,4,5,6,0,5,6,0,2,9,0
11/28/1991,1991,14,7-4-1,8-3-1,7-5-0,Dallas Cowboys,20,10,Pittsburgh Steelers,5-7-0,5-6-1,6-5-1,DAL,-6,40,Win,Loss,Win,Loss,Under,Texas Stadium,FALSE,,68,19,77,Home,7,5,0,8,3,1,6,1,5,5,7,0,7,4,1,6,5,1
11/28/1991,1991,14,5-6-1,8-4-0,8-4-0,Detroit Lions,16,6,Chicago Bears,9-3-0,7-5-0,6-6-0,DET,-3,41,Win,Loss,Win,Loss,Under,Pontiac Silverdome,FALSE,indoor,72,0,0,Home,8,4,0,8,4,0,5,0,7,9,3,0,5,6,1,6,6,0
12/1/1991,1991,14,6-6-0,7-5-0,7-5-0,Atlanta Falcons,35,31,Green Bay Packers,3-9-0,4-8-0,4-7-1,ATL,-8,38,Win,Loss,Loss,Win,Over,Atlanta-Fulton County Stadium,FALSE,,71,14,84,Home,7,5,0,7,5,0,8,0,4,3,9,0,6,6,0,4,7,1
12/1/1991,1991,14,7-5-0,6-6-0,10-2-0,Buffalo Bills,24,13,New York Jets,7-5-0,7-4-1,4-7-1,BUF,-9,46,Win,Loss,Win,Loss,Under,Ralph Wilson Stadium,FALSE,,40,14,73,Home,10,2,0,6,6,0,4,1,7,7,5,0,7,5,0,4,7,1
12/1/1991,1991,14,7-5-0,2-10-0,1-11-0,Cincinnati Bengals,27,24,New York Giants,7-5-0,4-8-0,6-6-0,NYG,-7,39,Win,Loss,Win,Loss,Over,Cinergy Field,FALSE,,39,10,86,Away,1,11,0,2,10,0,8,0,4,7,5,0,7,5,0,6,6,0
12/1/1991,1991,14,4-8-0,7-3-2,8-4-0,Denver Broncos,20,3,New England Patriots,4-8-0,6-6-0,4-8-0,DEN,-6,33,Win,Loss,Win,Loss,Under,Mile High Stadium,FALSE,,14,6,65,Home,8,4,0,7,3,2,6,0,6,4,8,0,4,8,0,4,8,0
12/1/1991,1991,14,4-8-0,4-8-0,1-11-0,Indianapolis Colts,0,31,Cleveland Browns,5-7-0,7-4-1,6-6-0,CLE,-4,38,Loss,Win,Loss,Win,Under,RCA Dome,FALSE,indoor,72,0,0,Away,1,11,0,4,8,0,4,1,7,5,7,0,4,8,0,6,6,0
12/1/1991,1991,14,6-6-0,3-9-0,3-9-0,Los Angeles Rams,6,27,Washington Redskins,11-1-0,9-2-1,7-5-0,WAS,-12,46,Loss,Win,Loss,Win,Under,Anaheim Stadium,FALSE,,55,9,15,Away,3,9,0,3,9,0,2,1,9,11,1,0,6,6,0,7,5,0
12/1/1991,1991,14,5-7-0,6-6-0,6-6-0,Miami Dolphins,33,14,Tampa Bay Buccaneers,2-10-0,6-6-0,5-7-0,MIA,-9,38,Win,Loss,Win,Loss,Over,Sun Life Stadium,FALSE,,79,10,82,Home,6,6,0,6,6,0,6,0,6,2,10,0,5,7,0,5,7,0
12/1/1991,1991,14,6-5-1,4-6-2,3-9-0,San Diego Chargers,7,9,Los Angeles Raiders,8-4-0,7-5-0,6-5-1,LVR,-6,36,Loss,Win,Win,Loss,Under,Qualcomm Stadium,FALSE,,53,10,25,Away,3,9,0,4,6,2,5,0,7,8,4,0,6,5,1,6,5,1
12/1/1991,1991,14,3-9-0,5-7-0,6-6-0,San Francisco 49ers,38,24,New Orleans Saints,9-3-0,8-4-0,5-7-0,SF,-4,34,Win,Loss,Win,Loss,Over,Candlestick Park,FALSE,,56,12,40,Home,6,6,0,5,7,0,4,0,8,9,3,0,3,9,0,5,7,0
12/1/1991,1991,14,3-9-0,7-4-1,6-6-0,Seattle Seahawks,6,19,Kansas City Chiefs,7-5-0,4-8-0,4-8-0,SEA,-2,36,Loss,Win,Loss,Win,Under,Seattle Kingdome,FALSE,indoor,72,0,0,Home,6,6,0,7,4,1,8,0,4,7,5,0,3,9,0,4,8,0
12/2/1991,1991,14,6-5-1,6-5-1,9-3-0,Houston Oilers,6,13,Philadelphia Eagles,7-5-0,5-6-1,4-8-0,TEN,-6,42,Loss,Win,Loss,Win,Under,Houston Astrodome,FALSE,indoor,72,0,0,Home,9,3,0,6,5,1,6,1,5,7,5,0,6,5,1,4,8,0
12/8/1991,1991,15,6-7-0,7-6-0,9-4-0,Chicago Bears,27,13,Green Bay Packers,3-10-0,5-8-0,5-7-1,CHI,-10,36,Win,Loss,Win,Loss,Over,Soldier Field,FALSE,,53,15,94,Home,9,4,0,7,6,0,8,0,5,3,10,0,6,7,0,5,7,1
12/8/1991,1991,15,6-7-0,8-4-1,6-7-0,Cleveland Browns,7,17,Denver Broncos,9-4-0,8-3-2,4-9-0,PICK,0,36,Loss,Win,Loss,Win,Under,Cleveland Municipal Stadium,FALSE,,54,16,73,None,6,7,0,8,4,1,3,2,8,9,4,0,6,7,0,4,9,0
12/8/1991,1991,15,7-5-1,9-3-1,8-5-0,Dallas Cowboys,23,14,New Orleans Saints,9-4-0,8-5-0,6-7-0,DAL,-2,36,Win,Loss,Win,Loss,Over,Texas Stadium,FALSE,,70,14,84,Home,8,5,0,9,3,1,5,0,8,9,4,0,7,5,1,6,7,0
12/8/1991,1991,15,5-7-1,9-4-0,9-4-0,Detroit Lions,34,20,New York Jets,7-6-0,7-5-1,4-8-1,DET,-6,42,Win,Loss,Win,Loss,Over,Pontiac Silverdome,FALSE,indoor,72,0,0,Home,9,4,0,9,4,0,5,1,7,7,6,0,5,7,1,4,8,1
12/8/1991,1991,15,6-6-1,6-6-1,9-4-0,Houston Oilers,31,6,Pittsburgh Steelers,5-8-0,5-7-1,6-6-1,TEN,-10,44,Win,Loss,Win,Loss,Under,Houston Astrodome,FALSE,indoor,72,0,0,Home,9,4,0,6,6,1,7,1,5,5,8,0,6,6,1,6,6,1
12/8/1991,1991,15,4-9-0,5-8-0,8-5-0,Kansas City Chiefs,20,17,San Diego Chargers,3-10-0,5-6-2,6-6-1,KC,-9,36,Win,Loss,Loss,Win,Over,Arrowhead Stadium,FALSE,,58,22,78,Home,8,5,0,5,8,0,6,2,5,3,10,0,4,9,0,6,6,1
12/8/1991,1991,15,6-6-1,7-6-0,9-4-0,Los Angeles Raiders,27,30,Buffalo Bills,11-2-0,7-6-0,7-6-0,LVR,-2,41,Loss,Win,Loss,Win,Over,Los Angeles Memorial Coliseum,FALSE,,54,8,79,Home,9,4,0,7,6,0,6,0,7,11,2,0,6,6,1,7,6,0
12/8/1991,1991,15,6-7-0,3-10-0,3-10-0,Los Angeles Rams,14,31,Atlanta Falcons,8-5-0,7-6-0,7-6-0,ATL,-6,43,Loss,Win,Loss,Win,Over,Anaheim Stadium,FALSE,,54,8,79,Away,3,10,0,3,10,0,6,0,7,8,5,0,6,7,0,7,6,0
12/8/1991,1991,15,4-9-0,6-7-0,4-9-0,New England Patriots,23,17,Indianapolis Colts,1-12-0,4-9-0,4-9-0,NE,-8,34,Win,Loss,Loss,Win,Over,Foxboro Stadium,FALSE,,44,14,66,Home,4,9,0,6,7,0,9,0,4,1,12,0,4,9,0,4,9,0
12/8/1991,1991,15,7-6-0,4-9-0,7-6-0,New York Giants,14,19,Philadelphia Eagles,8-5-0,6-6-1,4-9-0,NYG,-3,33,Loss,Win,Loss,Win,Push,Giants Stadium,FALSE,,52,11,59,Home,7,6,0,4,9,0,6,1,6,8,5,0,7,6,0,4,9,0
12/8/1991,1991,15,3-10-0,5-8-0,4-9-0,Phoenix Cardinals,14,20,Washington Redskins,12-1-0,10-2-1,7-6-0,WAS,-14,40,Loss,Win,Win,Loss,Under,Sun Devil Stadium,FALSE,,59,6,45,Away,4,9,0,5,8,0,2,1,10,12,1,0,3,10,0,7,6,0
12/8/1991,1991,15,3-10-0,7-5-1,6-7-0,Seattle Seahawks,22,24,San Francisco 49ers,7-6-0,6-7-0,4-9-0,SF,-4,36,Loss,Win,Win,Loss,Over,Seattle Kingdome,FALSE,indoor,72,0,0,Away,6,7,0,7,5,1,7,0,6,7,6,0,3,10,0,4,9,0
12/8/1991,1991,15,6-7-0,6-7-0,2-11-0,Tampa Bay Buccaneers,24,26,Minnesota Vikings,6-7-0,6-7-0,7-6-0,MIN,-4,38,Loss,Win,Win,Loss,Over,Houlihan's Stadium,FALSE,,69,7,71,Away,2,11,0,6,7,0,7,0,6,6,7,0,6,7,0,7,6,0
12/9/1991,1991,15,6-7-0,7-6-0,7-6-0,Miami Dolphins,37,13,Cincinnati Bengals,2-11-0,3-10-0,8-5-0,MIA,-8,46,Win,Loss,Win,Loss,Over,Sun Life Stadium,FALSE,,73,7,74,Home,7,6,0,7,6,0,10,0,3,2,11,0,6,7,0,8,5,0
12/14/1991,1991,16,7-7-0,8-6-0,10-4-0,Chicago Bears,27,0,Tampa Bay Buccaneers,2-12-0,7-7-0,7-7-0,CHI,-13,34,Win,Loss,Win,Loss,Under,Soldier Field,FALSE,,32,22,73,Home,10,4,0,8,6,0,7,0,7,2,12,0,7,7,0,7,7,0
12/14/1991,1991,16,5-9-0,6-8-0,8-6-0,San Francisco 49ers,28,14,Kansas City Chiefs,9-5-0,5-9-0,5-9-0,SF,-4,37,Win,Loss,Win,Loss,Over,Candlestick Park,FALSE,,47,10,74,Home,8,6,0,6,8,0,9,0,5,9,5,0,5,9,0,5,9,0
12/15/1991,1991,16,8-6-0,8-6-0,9-5-0,Atlanta Falcons,26,13,Seattle Seahawks,6-8-0,8-5-1,4-10-0,ATL,-7,40,Win,Loss,Win,Loss,Under,Atlanta-Fulton County Stadium,FALSE,,42,16,34,Home,9,5,0,8,6,0,5,1,8,6,8,0,8,6,0,4,10,0
12/15/1991,1991,16,6-8-0,8-5-1,6-8-0,Cleveland Browns,14,17,Houston Oilers,10-4-0,7-6-1,6-7-1,TEN,-3,35,Loss,Win,Push,Push,Under,Cleveland Municipal Stadium,FALSE,,28,21,59,Away,6,8,0,8,5,1,6,1,7,10,4,0,6,8,0,6,7,1
12/15/1991,1991,16,4-10-0,9-3-2,10-4-0,Denver Broncos,24,19,Phoenix Cardinals,4-10-0,6-8-0,3-11-0,DEN,-12,34,Win,Loss,Loss,Win,Over,Mile High Stadium,FALSE,,34,8,39,Home,10,4,0,9,3,2,8,0,6,4,10,0,4,10,0,3,11,0
12/15/1991,1991,16,6-7-1,5-9-0,3-11-0,Green Bay Packers,17,21,Detroit Lions,10-4-0,10-4-0,6-7-1,DET,-3,34,Loss,Win,Loss,Win,Over,Lambeau Field,FALSE,,10,15,62,Away,3,11,0,5,9,0,4,0,10,10,4,0,6,7,1,6,7,1
12/15/1991,1991,16,5-9-0,5-9-0,1-13-0,Indianapolis Colts,7,35,Buffalo Bills,12-2-0,8-6-0,8-6-0,BUF,-13,42.5,Loss,Win,Loss,Win,Under,RCA Dome,FALSE,indoor,72,0,0,Away,1,13,0,5,9,0,6,0,8,12,2,0,5,9,0,8,6,0
12/15/1991,1991,16,8-6-0,6-8-0,7-7-0,Minnesota Vikings,20,14,Los Angeles Rams,3-11-0,3-11-0,7-7-0,MIN,-10,45,Win,Loss,Loss,Win,Under,Hubert H. Humphrey Metrodome,FALSE,indoor,72,0,0,Home,7,7,0,6,8,0,11,0,3,3,11,0,8,6,0,7,7,0
12/15/1991,1991,16,5-8-1,7-6-1,7-7-0,New York Jets,3,6,New England Patriots,5-9-0,6-8-0,5-9-0,NYJ,-7,36,Loss,Win,Loss,Win,Under,Giants Stadium,FALSE,,39,30,38,Home,7,7,0,7,6,1,8,0,6,5,9,0,5,8,1,5,9,0
12/15/1991,1991,16,4-9-1,7-6-1,9-5-0,Philadelphia Eagles,13,25,Dallas Cowboys,9-5-0,10-3-1,8-5-1,PHI,-4,32,Loss,Win,Loss,Win,Over,Veterans Stadium,FALSE,,38,22,40,Home,9,5,0,7,6,1,3,1,10,9,5,0,4,9,1,8,5,1
12/15/1991,1991,16,6-7-1,5-8-1,5-9-0,Pittsburgh Steelers,17,10,Cincinnati Bengals,2-12-0,3-11-0,9-5-0,PIT,-6,39,Win,Loss,Win,Loss,Under,Three Rivers Stadium,FALSE,,29,23,53,Home,5,9,0,5,8,1,11,0,3,2,12,0,6,7,1,9,5,0
12/15/1991,1991,16,7-6-1,6-6-2,3-11-0,San Diego Chargers,38,30,Miami Dolphins,8-6-0,8-6-0,7-7-0,MIA,-1,38,Win,Loss,Win,Loss,Over,Qualcomm Stadium,FALSE,,60,8,47,Away,3,11,0,6,6,2,6,0,8,8,6,0,7,6,1,7,7,0
12/15/1991,1991,16,7-7-0,10-3-1,13-1-0,Washington Redskins,34,17,New York Giants,7-7-0,4-10-0,7-6-1,WAS,-9,37,Win,Loss,Win,Loss,Over,RFK Memorial Stadium,FALSE,,40,19,31,Home,13,1,0,10,3,1,10,0,4,7,7,0,7,7,0,7,6,1
12/16/1991,1991,16,7-7-0,8-6-0,9-5-0,New Orleans Saints,27,0,Los Angeles Raiders,9-5-0,7-7-0,7-6-1,NO,-3,37,Win,Loss,Win,Loss,Under,Louisiana Superdome,FALSE,indoor,72,0,0,Home,9,5,0,8,6,0,7,0,7,9,5,0,7,7,0,7,6,1
12/21/1991,1991,17,8-7-0,6-9-0,8-7-0,Minnesota Vikings,7,27,Green Bay Packers,3-12-0,5-10-0,7-7-1,MIN,-6,44,Loss,Win,Loss,Win,Under,Hubert H. Humphrey Metrodome,FALSE,indoor,72,0,0,Home,8,7,0,6,9,0,10,0,5,3,12,0,8,7,0,7,7,1
12/21/1991,1991,17,8-6-1,4-11-0,7-8-0,New York Giants,24,20,Houston Oilers,11-4-0,7-6-2,6-8-1,TEN,-3,37,Win,Loss,Win,Loss,Over,Giants Stadium,FALSE,,39,20,49,Away,7,8,0,4,11,0,6,2,7,11,4,0,8,6,1,6,8,1
12/22/1991,1991,17,8-7-0,9-6-0,13-2-0,Buffalo Bills,14,17,Detroit Lions,11-4-0,11-4-0,7-7-1,BUF,-5,41,Loss,Win,Loss,Win,Under,Ralph Wilson Stadium,FALSE,,35,22,74,Home,13,2,0,9,6,0,4,0,11,11,4,0,8,7,0,7,7,1
